year;accptTK;gbfp_SN;dcmlLtt;dcmlLng;Source;datstID;recrdrl;BEKNAAM;POLY_AREA;AREA;Area_km2;category;scientific_name;vernacular_name_en;vernacular_name_nl;gbif_link;ias_link;score;origin;popup
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.73935460491225;4.548558040793717;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.69240514900851;4.57815616655604;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.645114675156044;4.724169362811439;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2008;2891770;Impatiens glandulifera Royle;50.65299654968882;4.59558649836025;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2008<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.61511881287458;4.719859734092698;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2008;2891770;Impatiens glandulifera Royle;50.65310271751354;4.596463762464007;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2008<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.636343821505406;4.657917456177525;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2008;2891770;Impatiens glandulifera Royle;50.65359276602759;4.594104533816403;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2008<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.56800386220618;4.503552630122979;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.720456405301114;4.622039836634456;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.708108971664316;4.514219440642607;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.7068635255643;4.600518312577189;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.66920703717368;4.484604663134076;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.69645619654585;4.584939899652692;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.68682240029756;4.367518556314423;DEMNA;NA;NA;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.70634385899665;4.599638008258226;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.68673249322175;4.366584579270255;DEMNA;NA;NA;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.72037727791223;4.621218051050306;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.66375137269349;4.47386980783712;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.71959608774822;4.620789022015013;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.70793403945304;4.537281594598671;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.68914638920956;4.57559429974094;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.74947759998617;4.484335594941731;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.691221682135584;4.576367669676035;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2011;3034825;Heracleum mantegazzianum Sommier & Levier;50.772549045454404;4.647173205458262;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2011<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.72145497469319;4.62171949780731;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2013;3034825;Heracleum mantegazzianum Sommier & Levier;50.75999385188362;4.748112177441437;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2013<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.69785644949982;4.586107014210874;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2013;3034825;Heracleum mantegazzianum Sommier & Levier;50.74612549390669;4.690175869415175;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2013<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.69685947620682;4.585621159599867;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2013;3034825;Heracleum mantegazzianum Sommier & Levier;50.74004781810659;4.547909003063982;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2013<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.69179685489211;4.576469278935452;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2013;3034825;Heracleum mantegazzianum Sommier & Levier;50.77252850174587;4.735964292242789;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2013<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.69210195372447;4.576781989618367;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.740209372017134;4.548079627084379;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.62758100787023;4.456743829239038;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.7324967783168;4.55341869179046;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.639111279616536;4.481957477809418;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.772404933058944;4.740925314797538;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.59345702279985;4.530036122347443;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2015;3034825;Heracleum mantegazzianum Sommier & Levier;50.773286229369006;4.737997577040868;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2015<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.63511466145782;4.725168283612578;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2012;3034825;Heracleum mantegazzianum Sommier & Levier;50.614518854409305;4.694280510606249;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2012<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.63917294769602;4.483244088688179;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.69141492527461;4.385534746313994;DEMNA;NA;NA;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.63693535728831;4.499410535871142;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.692044151893704;4.385959562393755;DEMNA;NA;NA;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.63868869619109;4.482013005954498;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.69265639122083;4.378203971488935;DEMNA;NA;NA;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2011;2891770;Impatiens glandulifera Royle;50.6051884623267;4.494095396785752;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2011<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.681344198588384;4.39612904866827;DEMNA;NA;NA;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.56786749473561;4.504850878147491;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2017;3034825;Heracleum mantegazzianum Sommier & Levier;50.69253072393131;4.375684724136469;DEMNA;NA;NA;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2017<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.56709697450882;4.502590184708755;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.69547586105404;4.570130450905122;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.591764452698555;4.660525163097947;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2016;3034825;Heracleum mantegazzianum Sommier & Levier;50.691747509959036;4.385803770420693;DEMNA;NA;NA;Zenne - Senne;1168339049.21;1168.33904921;1168;FG1;Heracleum mantegazzianum;Giant hogweed;Reuzenbereklauw;https://www.gbif.org/species/3034825;https://ias.biodiversity.be/species/show/10;A3;Asia;Species: Giant hogweed <em>Heracleum mantegazzianum</em><br>Year: 2016<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
2010;2891770;Impatiens glandulifera Royle;50.61342367066449;4.721514379631039;DEMNA;NA;NA;Dijle - Dyle;1284040130.36;1284.04013036;1284;FG1;Impatiens glandulifera;Himalayan balsam;Reuzenbalsemien;https://www.gbif.org/species/7996854;https://ias.biodiversity.be/species/show/65;A3;Asia;Species: Himalayan balsam <em>Impatiens glandulifera</em><br>Year: 2010<br>Dataset: <a href=NA>NA</a><br>Source: DEMNA<br>NAGBIF record</a>
